YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,1,4,DL,2241,N757AT,SLC,LAX,1518,1519,1,15,1534,120,75,590,1549,13,1618,1602,-16,0,0,X,0,0,0,0,0
2015,1,1,4,AA,102,N376AA,HNL,DFW,1920,2356,276,17,0013,445,417,3784,1110,11,0645,1121,276,0,0,X,0,0,0,276,0
2015,1,2,5,DL,171,N912DN,PHX,MSP,1015,1012,-3,20,1032,195,156,1276,1408,6,1430,1414,-16,0,0,X,0,0,0,0,0
2015,1,1,4,OO,3489,N227AG,FAT,SEA,0600,0557,-3,22,0619,130,110,748,0809,4,0810,0813,3,0,0,X,0,0,0,0,0
2015,1,2,5,UA,572,N853UA,AUS,IAH,0659,0658,-1,12,0710,61,36,140,0746,4,0800,0750,-10,0,0,X,0,0,0,0,0
2015,1,1,4,WN,133,N7744A,FLL,PVD,1815,1821,6,12,1833,180,152,1188,2105,6,2115,2111,-4,0,0,X,0,0,0,0,0
2015,1,1,4,AA,260,N4UBAA,DFW,MKE,1445,1525,40,12,1537,135,101,853,1718,9,1700,1727,27,0,0,X,0,0,27,0,0
2015,1,1,4,MQ,2771,N667MQ,AEX,DFW,0605,NA,NA,NA,NA,80,NA,285,NA,NA,0725,NA,NA,0,1,B,0,0,0,0,0
2015,1,2,5,AA,1254,N3GFAA,MIA,ORD,0715,0730,15,14,0744,204,163,1197,0927,11,0939,0938,-1,0,0,X,0,0,0,0,0
2015,1,1,4,AA,1608,N3HKAA,DFW,SJU,1640,1700,20,18,1718,270,245,2165,2323,5,2310,2328,18,0,0,X,0,0,13,5,0
2015,1,2,5,WN,134,N735SA,PHL,DEN,0845,0841,-4,18,0859,260,261,1558,1120,8,1105,1128,23,0,0,X,23,0,0,0,0
2015,1,1,4,WN,3837,N7711N,MSY,TPA,1325,1326,1,9,1335,80,67,488,1542,3,1545,1545,0,0,0,X,0,0,0,0,0
2015,1,1,4,MQ,3600,N817MQ,GPT,DFW,1850,1909,19,10,1919,110,81,500,2040,18,2040,2058,18,0,0,X,0,0,0,18,0
2015,1,1,4,OO,5319,N927SW,DLH,ORD,1515,1525,10,11,1536,94,59,397,1635,12,1649,1647,-2,0,0,X,0,0,0,0,0
2015,1,2,5,US,1946,N508AY,CLT,ORD,0950,0946,-4,27,1013,134,102,599,1055,7,1104,1102,-2,0,0,X,0,0,0,0,0
2015,1,2,5,HA,201,N480HA,ITO,HNL,0719,0715,-4,8,0723,50,38,216,0801,7,0809,0808,-1,0,0,X,0,0,0,0,0
2015,1,1,4,DL,2290,N963DN,PIT,ATL,0635,0633,-2,11,0644,129,74,526,0758,5,0844,0803,-41,0,0,X,0,0,0,0,0
2015,1,1,4,AS,689,N303AS,GEG,SEA,0945,0941,-4,21,1002,69,42,224,1044,4,1054,1048,-6,0,0,X,0,0,0,0,0
2015,1,1,4,WN,35,N399WN,HOU,MSY,1635,1631,-4,9,1640,60,44,302,1724,3,1735,1727,-8,0,0,X,0,0,0,0,0
2015,1,1,4,MQ,3356,N514MQ,MEM,ORD,1455,1450,-5,9,1459,110,74,491,1613,9,1645,1622,-23,0,0,X,0,0,0,0,0
2015,1,1,4,US,1903,N624AW,CLT,JAX,1005,1000,-5,33,1033,88,53,328,1126,5,1133,1131,-2,0,0,X,0,0,0,0,0
2015,1,2,5,US,2172,N951UW,DCA,LGA,0900,0855,-5,38,0933,87,47,214,1020,9,1027,1029,2,0,0,X,0,0,0,0,0
2015,1,1,4,DL,1763,N683DA,RSW,DTW,1155,1151,-4,16,1207,174,148,1084,1435,6,1449,1441,-8,0,0,X,0,0,0,0,0
2015,1,1,4,US,689,N955UW,DCA,PBI,1415,1411,-4,14,1425,158,118,857,1623,4,1653,1627,-26,0,0,X,0,0,0,0,0
2015,1,2,5,US,560,N604AW,DFW,PHX,0605,0601,-4,12,0613,157,126,868,0719,4,0742,0723,-19,0,0,X,0,0,0,0,0
2015,1,1,4,DL,752,N933DN,MSP,OMA,1610,1610,0,9,1619,71,44,282,1703,3,1721,1706,-15,0,0,X,0,0,0,0,0
2015,1,1,4,EV,2514,N879AS,OKC,DFW,0910,NA,NA,NA,NA,60,NA,175,NA,NA,1010,NA,NA,0,1,A,0,0,0,0,0
2015,1,2,5,AA,2309,N7AAAA,ORD,DFW,0820,0837,17,15,0852,155,131,802,1103,9,1055,1112,17,0,0,X,0,0,17,0,0
2015,1,1,4,AS,650,N409AS,SEA,PHX,1455,1517,22,10,1527,161,138,1107,1845,6,1836,1851,15,0,0,X,0,0,1,14,0
2015,1,1,4,EV,6028,N13975,IND,ORD,1653,1646,-7,11,1657,77,42,177,1639,15,1710,1654,-16,0,0,X,0,0,0,0,0
2015,1,1,4,DL,2326,N128DL,FLL,ATL,0845,0840,-5,21,0901,114,84,581,1025,5,1039,1030,-9,0,0,X,0,0,0,0,0
2015,1,1,4,MQ,3190,N532MQ,DFW,MAF,0915,NA,NA,NA,NA,68,NA,309,NA,NA,1023,NA,NA,0,1,B,0,0,0,0,0
2015,1,1,4,MQ,3476,N653MQ,CHS,MIA,0640,0634,-6,36,0710,100,74,489,0824,7,0820,0831,11,0,0,X,0,0,0,0,0
2015,1,1,4,OO,5454,N291SW,SMF,SFO,1507,1546,39,10,1556,53,24,86,1620,13,1600,1633,33,0,0,X,0,0,0,9,24
2015,1,2,5,DL,2593,N372DA,MSY,LAX,0742,0739,-3,12,0751,267,222,1670,0933,53,1009,1026,17,0,0,X,17,0,0,0,0
2015,1,1,4,WN,282,N8617E,SAN,SMF,2000,2021,21,6,2027,90,73,480,2140,4,2130,2144,14,0,0,X,0,0,0,0,0
2015,1,1,4,NK,731,N527NK,ORD,LAX,0725,0719,-6,16,0735,277,247,1744,0942,8,1002,0950,-12,0,0,X,0,0,0,0,0
2015,1,2,5,OO,4701,N693CA,LAX,SMF,0815,0858,43,29,0927,96,62,373,1029,3,0951,1032,41,0,0,X,0,0,0,41,0
2015,1,1,4,WN,778,N417WN,BWI,SJU,1205,1209,4,13,1222,240,211,1565,1653,6,1705,1659,-6,0,0,X,0,0,0,0,0
2015,1,1,4,UA,1741,N57870,LAX,IAD,0735,0726,-9,10,0736,281,248,2288,1444,5,1516,1449,-27,0,0,X,0,0,0,0,0
2015,1,1,4,AA,1657,N3FFAA,ORD,LAX,1140,1141,1,11,1152,265,221,1744,1333,6,1405,1339,-26,0,0,X,0,0,0,0,0
2015,1,1,4,DL,341,N343NB,GSO,ATL,0730,0727,-3,21,0748,88,52,306,0840,3,0858,0843,-15,0,0,X,0,0,0,0,0
2015,1,2,5,F9,403,N952FR,DEN,LAX,0805,0801,-4,21,0822,144,116,862,0918,13,0929,0931,2,0,0,X,0,0,0,0,0
2015,1,1,4,MQ,2862,N684MQ,ORD,TOL,1105,1100,-5,17,1117,63,31,213,1248,3,1308,1251,-17,0,0,X,0,0,0,0,0
2015,1,1,4,OO,4783,N457SW,SLC,HLN,1105,1101,-4,27,1128,98,70,402,1238,3,1243,1241,-2,0,0,X,0,0,0,0,0
2015,1,1,4,AA,188,N3KRAA,RSW,DFW,1805,1952,107,12,2004,175,144,1017,2128,15,2000,2143,103,0,0,X,0,0,58,45,0
2015,1,1,4,WN,2366,N8643A,LAS,SEA,1050,1102,12,12,1114,155,128,867,1322,6,1325,1328,3,0,0,X,0,0,0,0,0
2015,1,1,4,F9,358,N921FR,DEN,MKE,1050,1043,-7,30,1113,132,111,896,1404,6,1402,1410,8,0,0,X,0,0,0,0,0
2015,1,1,4,DL,2655,N968DL,JFK,RSW,0800,0756,-4,15,0811,209,166,1074,1057,5,1129,1102,-27,0,0,X,0,0,0,0,0
2015,1,2,5,UA,1655,N47414,MCO,IAD,0910,1223,193,19,1242,127,93,758,1415,4,1117,1419,182,0,0,X,0,0,182,0,0
2015,1,2,5,WN,1155,N7726A,MDW,DEN,0745,0743,-2,16,0759,165,145,895,0924,10,0930,0934,4,0,0,X,0,0,0,0,0
2015,1,1,4,AA,1183,N4WPAA,BNA,DFW,1120,1122,2,14,1136,125,105,631,1321,12,1325,1333,8,0,0,X,0,0,0,0,0
2015,1,1,4,OO,6287,N290SW,SBA,SFO,1738,1825,47,10,1835,83,60,262,1935,5,1901,1940,39,0,0,X,0,0,0,39,0
2015,1,1,4,MQ,3100,N639MQ,MSN,ORD,1625,1634,9,9,1643,60,28,108,1711,13,1725,1724,-1,0,0,X,0,0,0,0,0
2015,1,1,4,EV,5495,N137EV,ATL,BMI,1544,1537,-7,15,1552,101,100,533,1632,3,1625,1635,10,0,0,X,0,0,0,0,0
2015,1,1,4,OO,2588,N693BR,RNO,LAX,1410,1406,-4,31,1437,90,59,391,1536,11,1540,1547,7,0,0,X,0,0,0,0,0
2015,1,2,5,OO,5346,N235SW,LAX,CLD,1000,0958,-2,16,1014,45,25,86,1039,4,1045,1043,-2,0,0,X,0,0,0,0,0
2015,1,1,4,UA,1481,N38467,IAD,SJU,0810,0809,-1,12,0821,224,185,1571,1226,3,1254,1229,-25,0,0,X,0,0,0,0,0
2015,1,1,4,UA,1062,N73291,DEN,SAN,1920,2047,87,33,2120,144,104,853,2204,3,2044,2207,83,0,0,X,0,0,83,0,0
2015,1,2,5,EV,4301,N16546,CHS,EWR,1049,1047,-2,10,1057,116,91,628,1228,7,1245,1235,-10,0,0,X,0,0,0,0,0
2015,1,1,4,US,1945,N750UW,MCI,CLT,1540,1540,0,9,1549,128,93,808,1822,7,1848,1829,-19,0,0,X,0,0,0,0,0
2015,1,1,4,NK,992,N525NK,MSY,ORD,1806,1802,-4,8,1810,137,111,837,2001,13,2023,2014,-9,0,0,X,0,0,0,0,0
2015,1,1,4,VX,953,N528VA,SAN,SFO,0905,0900,-5,15,0915,90,67,447,1022,3,1035,1025,-10,0,0,X,0,0,0,0,0
2015,1,2,5,AA,1662,N582AA,DFW,ABQ,1045,1044,-1,13,1057,110,85,569,1122,4,1135,1126,-9,0,0,X,0,0,0,0,0
2015,1,2,5,AA,1006,N3CDAA,ORD,SAN,0705,0701,-4,9,0710,260,231,1723,0901,3,0925,0904,-21,0,0,X,0,0,0,0,0
2015,1,2,5,DL,235,N929DL,CLE,ATL,0600,0557,-3,21,0618,124,81,554,0739,11,0804,0750,-14,0,0,X,0,0,0,0,0
2015,1,1,4,OO,4616,N162PQ,SLC,ORD,1116,1113,-3,29,1142,198,165,1250,1527,13,1534,1540,6,0,0,X,0,0,0,0,0
2015,1,1,4,DL,2607,N913DE,LGA,PBI,1035,1029,-6,14,1043,205,146,1035,1309,5,1400,1314,-46,0,0,X,0,0,0,0,0
2015,1,1,4,HA,313,N488HA,HNL,LIH,1201,1157,-4,19,1216,39,23,102,1239,6,1240,1245,5,0,0,X,0,0,0,0,0
2015,1,2,5,DL,1192,N972DL,TPA,DTW,1030,1028,-2,17,1045,165,132,983,1257,5,1315,1302,-13,0,0,X,0,0,0,0,0
2015,1,1,4,US,2075,N730US,IAH,CLT,1730,1727,-3,9,1736,140,108,912,2024,7,2050,2031,-19,0,0,X,0,0,0,0,0
2015,1,1,4,EV,4337,N13978,ICT,IAH,1839,1834,-5,10,1844,106,90,542,2014,17,2025,2031,6,0,0,X,0,0,0,0,0
2015,1,1,4,AA,2476,N3LEAA,BDL,MIA,0640,0634,-6,13,0647,206,164,1194,0931,55,1006,1026,20,0,0,X,20,0,0,0,0
2015,1,1,4,F9,1376,N213FR,IAD,MIA,0820,0818,-2,16,0834,165,130,921,1044,5,1105,1049,-16,0,0,X,0,0,0,0,0
2015,1,1,4,EV,4974,N855AS,ATL,SHV,1345,1351,6,12,1403,114,90,551,1433,4,1439,1437,-2,0,0,X,0,0,0,0,0
2015,1,2,5,AA,2379,N3HCAA,RDU,DFW,0625,0619,-6,13,0632,195,182,1061,0834,6,0840,0840,0,0,0,X,0,0,0,0,0
2015,1,2,5,DL,2517,N307DQ,ATL,BHM,0835,0858,23,11,0909,54,36,134,0845,2,0829,0847,18,0,0,X,0,0,18,0,0
2015,1,2,5,WN,1679,N733SA,BNA,CLE,1030,1025,-5,8,1033,85,63,448,1236,5,1255,1241,-14,0,0,X,0,0,0,0,0
2015,1,1,4,UA,362,N544UA,LIH,SFO,1440,1440,0,11,1451,313,275,2447,2126,5,2153,2131,-22,0,0,X,0,0,0,0,0
2015,1,1,4,HA,311,N475HA,ITO,HNL,2003,2000,-3,7,2007,49,37,216,2044,5,2052,2049,-3,0,0,X,0,0,0,0,0
2015,1,2,5,DL,1380,N594NW,MSP,RSW,1000,1000,0,16,1016,208,171,1416,1407,5,1428,1412,-16,0,0,X,0,0,0,0,0
2015,1,1,4,EV,5919,N16999,CLT,ORD,0906,0905,-1,27,0932,135,109,599,1021,8,1021,1029,8,0,0,X,0,0,0,0,0
2015,1,1,4,WN,954,N918WN,LAS,DEN,1245,1326,41,13,1339,115,87,628,1606,6,1540,1612,32,0,0,X,0,0,27,5,0
2015,1,1,4,EV,2508,N905EV,DFW,LFT,1405,1422,17,23,1445,75,54,351,1539,4,1520,1543,23,0,0,X,6,0,17,0,0
2015,1,1,4,MQ,3323,N613MQ,RIC,MIA,0610,0609,-1,19,0628,161,123,825,0831,5,0851,0836,-15,0,0,X,0,0,0,0,0
2015,1,1,4,HA,123,N476HA,HNL,LIH,0726,0732,6,13,0745,37,24,102,0809,5,0803,0814,11,0,0,X,0,0,0,0,0
2015,1,2,5,OO,4509,N430SW,MDW,MSP,0630,0622,-8,50,0712,93,77,349,0829,7,0803,0836,33,0,0,X,33,0,0,0,0
2015,1,2,5,WN,268,N261WN,OAK,LAX,0605,0603,-2,10,0613,80,51,337,0704,6,0725,0710,-15,0,0,X,0,0,0,0,0
2015,1,2,5,US,2053,N126UW,DTW,CLT,0815,0808,-7,11,0819,117,73,500,0932,25,1012,0957,-15,0,0,X,0,0,0,0,0
2015,1,2,5,DL,340,N540US,ATL,MSP,0725,0724,-1,18,0742,159,131,907,0853,4,0904,0857,-7,0,0,X,0,0,0,0,0
2015,1,1,4,UA,1428,N14228,CLE,IAH,1429,1444,15,8,1452,199,193,1091,1705,14,1648,1719,31,0,0,X,16,0,15,0,0
2015,1,1,4,B6,395,N317JB,HPN,MCO,1029,1019,-10,8,1027,172,141,972,1248,15,1321,1303,-18,0,0,X,0,0,0,0,0
2015,1,1,4,UA,1141,N21723,CLE,ORD,1030,1033,3,10,1043,95,61,315,1044,8,1105,1052,-13,0,0,X,0,0,0,0,0
2015,1,2,5,UA,72,N76064,HNL,SFO,0725,0728,3,22,0750,310,265,2398,1415,5,1435,1420,-15,0,0,X,0,0,0,0,0
2015,1,2,5,MQ,2891,N688MQ,PIA,ORD,0600,0557,-3,20,0617,65,28,130,0645,8,0705,0653,-12,0,0,X,0,0,0,0,0
2015,1,2,5,DL,987,N334NB,PHL,SLC,0700,0708,8,7,0715,312,261,1927,0936,5,1012,0941,-31,0,0,X,0,0,0,0,0
2015,1,2,5,EV,4556,N11192,VPS,IAH,0610,0609,-1,11,0620,119,86,528,0746,9,0809,0755,-14,0,0,X,0,0,0,0,0
2015,1,2,5,WN,326,N232WN,SMF,BUR,0625,0623,-2,23,0646,75,51,358,0737,3,0740,0740,0,0,0,X,0,0,0,0,0
2015,1,1,4,EV,5211,N134EV,XNA,ATL,1134,1127,-7,9,1136,105,70,589,1346,5,1419,1351,-28,0,0,X,0,0,0,0,0
2015,1,1,4,B6,795,N524JB,JFK,AUS,0840,0853,13,19,0912,269,244,1521,1216,6,1209,1222,13,0,0,X,0,0,0,0,0
2015,1,1,4,EV,4349,N11565,ORD,ICT,1605,1557,-8,14,1611,121,103,588,1754,7,1806,1801,-5,0,0,X,0,0,0,0,0
2015,1,1,4,OO,4479,N817SK,DEN,SLC,1300,1529,149,12,1541,90,52,391,1633,3,1430,1636,126,0,0,X,0,0,0,126,0
2015,1,2,5,EV,2533,N909EV,TYS,DFW,0600,0555,-5,13,0608,155,130,772,0718,11,0735,0729,-6,0,0,X,0,0,0,0,0
2015,1,2,5,VX,345,N624VA,FLL,SFO,0835,0910,35,20,0930,385,329,2583,1159,6,1200,1205,5,0,0,X,0,0,0,0,0
2015,1,1,4,B6,1145,N346JB,RIC,FLL,1530,1546,16,9,1555,144,118,805,1753,8,1754,1801,7,0,0,X,0,0,0,0,0
2015,1,1,4,UA,749,N453UA,MIA,IAH,1509,1508,-1,12,1520,171,158,964,1658,7,1700,1705,5,0,0,X,0,0,0,0,0
2015,1,2,5,AS,573,N559AS,SAN,PDX,0630,0619,-11,19,0638,160,137,933,0855,4,0910,0859,-11,0,0,X,0,0,0,0,0
2015,1,1,4,US,766,N675AW,PHL,SAN,1620,1613,-7,43,1656,357,343,2370,1939,4,1917,1943,26,0,0,X,26,0,0,0,0
2015,1,1,4,UA,1423,N16713,IAH,DCA,1250,1309,19,14,1323,173,132,1208,1635,4,1643,1639,-4,0,0,X,0,0,0,0,0
2015,1,2,5,WN,3214,N265WN,DAL,LBB,1005,1049,44,10,1059,65,NA,293,NA,NA,1110,NA,NA,1,0,X,0,0,0,0,0
2015,1,1,4,WN,1028,N397SW,FLL,BDL,1505,1458,-7,11,1509,180,156,1173,1745,5,1805,1750,-15,0,0,X,0,0,0,0,0
2015,1,2,5,UA,286,N802UA,LAS,IAH,0601,0601,0,15,0616,174,151,1222,1047,5,1055,1052,-3,0,0,X,0,0,0,0,0
2015,1,1,4,WN,4816,N694SW,PHX,ELP,1700,1735,35,9,1744,65,45,347,1829,3,1805,1832,27,0,0,X,0,0,8,19,0
2015,1,1,4,WN,1099,N8622A,MCO,AUS,1715,1714,-1,10,1724,170,144,994,1848,6,1905,1854,-11,0,0,X,0,0,0,0,0
2015,1,1,4,UA,1238,N73406,IAH,FLL,1259,1333,34,15,1348,146,115,965,1643,4,1625,1647,22,0,0,X,0,0,22,0,0
2015,1,1,4,EV,5742,N835AS,IAD,LGA,2203,2201,-2,19,2220,72,46,229,2306,5,2315,2311,-4,0,0,X,0,0,0,0,0
2015,1,1,4,US,624,N566UW,SEA,CLT,2220,2213,-7,12,2225,283,255,2279,0540,6,0603,0546,-17,0,0,X,0,0,0,0,0
2015,1,1,4,US,876,N206UW,BWI,CLT,0855,0848,-7,16,0904,94,70,361,1014,4,1029,1018,-11,0,0,X,0,0,0,0,0
2015,1,2,5,US,879,N122US,BDL,CLT,0805,0807,2,43,0850,135,105,644,1035,8,1020,1043,23,0,0,X,21,0,2,0,0
2015,1,1,4,F9,901,N939FR,TTN,ATL,0600,0557,-3,10,0607,139,109,701,0756,12,0819,0808,-11,0,0,X,0,0,0,0,0
2015,1,2,5,HA,338,N475HA,HNL,KOA,0647,0640,-7,15,0655,42,30,163,0725,5,0729,0730,1,0,0,X,0,0,0,0,0
2015,1,1,4,WN,1672,N606SW,HOU,EWR,1925,1940,15,8,1948,190,160,1411,2328,6,2335,2334,-1,0,0,X,0,0,0,0,0
2015,1,2,5,VX,84,N636VA,SAN,SFO,0700,0658,-2,20,0718,95,69,447,0827,6,0835,0833,-2,0,0,X,0,0,0,0,0
2015,1,1,4,EV,2545,N906EV,DFW,TYS,1135,1133,-2,16,1149,115,88,772,1417,5,1430,1422,-8,0,0,X,0,0,0,0,0
2015,1,2,5,UA,1293,N68836,MCO,DEN,0812,0810,-2,18,0828,248,216,1546,1004,18,1020,1022,2,0,0,X,0,0,0,0,0
2015,1,1,4,UA,833,N455UA,BOI,DEN,0715,0742,27,18,0800,108,88,649,0928,7,0903,0935,32,0,0,X,5,0,27,0,0
2015,1,1,4,MQ,2784,N658MQ,BDL,ORD,1345,1336,-9,12,1348,170,139,783,1507,6,1535,1513,-22,0,0,X,0,0,0,0,0
2015,1,1,4,US,534,N680AW,IAH,PHX,0805,0803,-2,34,0837,186,150,1009,1007,8,1011,1015,4,0,0,X,0,0,0,0,0
2015,1,1,4,AA,2284,N3LVAA,ORD,DCA,2010,2006,-4,11,2017,100,71,612,2228,13,2250,2241,-9,0,0,X,0,0,0,0,0
2015,1,1,4,OO,6456,N946SW,DEN,BIS,1720,1804,44,35,1839,101,71,516,2050,4,2001,2054,53,0,0,X,9,0,37,7,0
2015,1,2,5,MQ,3063,N508MQ,ELP,ORD,0655,0654,-1,22,0716,175,134,1236,1030,12,1050,1042,-8,0,0,X,0,0,0,0,0
2015,1,1,4,EV,5056,N839AS,FAY,ATL,1641,1637,-4,8,1645,92,59,331,1744,7,1813,1751,-22,0,0,X,0,0,0,0,0
2015,1,1,4,EV,6038,N16541,LNK,ORD,1026,1019,-7,21,1040,99,73,466,1153,12,1205,1205,0,0,0,X,0,0,0,0,0
2015,1,2,5,UA,1532,N77520,DEN,BWI,0955,1013,18,11,1024,200,157,1491,1501,4,1515,1505,-10,0,0,X,0,0,0,0,0
2015,1,1,4,OO,6206,N910SW,PHX,DEN,1935,NA,NA,NA,NA,106,NA,602,NA,NA,2121,NA,NA,0,1,C,0,0,0,0,0
2015,1,1,4,F9,822,N939FR,DEN,MCI,1935,2117,102,28,2145,89,64,533,2349,8,2204,2357,113,0,0,X,87,0,0,26,0
2015,1,1,4,WN,4998,N552WN,BNA,TPA,1540,1536,-4,8,1544,100,89,612,1813,4,1820,1817,-3,0,0,X,0,0,0,0,0
2015,1,2,5,DL,414,N718TW,SFO,JFK,0830,0832,2,12,0844,325,278,2586,1622,10,1655,1632,-23,0,0,X,0,0,0,0,0
2015,1,1,4,AA,1269,N3DPAA,DFW,DTW,1325,1325,0,14,1339,150,113,986,1632,12,1655,1644,-11,0,0,X,0,0,0,0,0
2015,1,1,4,MQ,2838,N626MQ,ORD,COU,1050,1058,8,15,1113,73,55,315,1208,3,1203,1211,8,0,0,X,0,0,0,0,0
2015,1,2,5,WN,760,N949WN,OKC,MDW,0730,0727,-3,17,0744,125,84,691,0908,13,0935,0921,-14,0,0,X,0,0,0,0,0
2015,1,1,4,MQ,2980,N923MQ,DFW,DRO,1800,1857,57,16,1913,123,97,674,1950,10,1903,2000,57,0,0,X,0,0,35,22,0
2015,1,2,5,UA,1001,N38446,MIA,EWR,0745,0749,4,13,0802,182,146,1085,1028,8,1047,1036,-11,0,0,X,0,0,0,0,0
2015,1,1,4,DL,1646,N583NW,PHX,ATL,1124,1125,1,43,1208,213,168,1587,1656,10,1657,1706,9,0,0,X,0,0,0,0,0
2015,1,1,4,UA,342,N841UA,IAH,MSY,1306,1306,0,15,1321,70,43,305,1404,3,1416,1407,-9,0,0,X,0,0,0,0,0
2015,1,2,5,AS,689,N317AS,GEG,SEA,0945,0938,-7,25,1003,69,44,224,1047,5,1054,1052,-2,0,0,X,0,0,0,0,0
2015,1,1,4,EV,5604,N607LR,ATL,MOB,1537,1547,10,11,1558,80,49,302,1547,2,1557,1549,-8,0,0,X,0,0,0,0,0
2015,1,1,4,DL,1641,N925AT,ATL,DCA,1820,1817,-3,17,1834,101,80,547,1954,6,2001,2000,-1,0,0,X,0,0,0,0,0
2015,1,1,4,F9,447,N902FR,DEN,IDA,2130,2132,2,30,2202,95,61,458,2303,5,2305,2308,3,0,0,X,0,0,0,0,0
2015,1,1,4,NK,696,N526NK,LAS,BWI,2350,2345,-5,11,2356,260,232,2106,0648,7,0710,0655,-15,0,0,X,0,0,0,0,0
2015,1,1,4,B6,1678,N618JB,JAX,JFK,0600,0600,0,14,0614,128,109,828,0803,13,0808,0816,8,0,0,X,0,0,0,0,0
2015,1,1,4,MQ,3581,N613MQ,TLH,MIA,1905,1858,-7,9,1907,80,58,402,2005,11,2025,2016,-9,0,0,X,0,0,0,0,0
2015,1,1,4,B6,617,N203JB,BOS,JFK,0800,0755,-5,20,0815,76,50,187,0905,9,0916,0914,-2,0,0,X,0,0,0,0,0
2015,1,1,4,VX,22,N845VA,SFO,JFK,0920,1016,56,17,1033,339,301,2586,1834,11,1759,1845,46,0,0,X,0,0,46,0,0
2015,1,1,4,AA,52,N3LMAA,LAX,DCA,1225,1222,-3,18,1240,290,253,2311,1953,8,2015,2001,-14,0,0,X,0,0,0,0,0
2015,1,2,5,WN,2146,N8632A,LGA,MDW,0630,0636,6,23,0659,150,134,725,0813,6,0800,0819,19,0,0,X,13,0,6,0,0
2015,1,1,4,WN,1766,N376SW,ONT,OAK,1225,1243,18,5,1248,70,51,362,1339,6,1335,1345,10,0,0,X,0,0,0,0,0
2015,1,1,4,WN,202,N375SW,ONT,OAK,1755,1804,9,10,1814,75,58,362,1912,36,1910,1948,38,0,0,X,29,0,4,5,0
2015,1,1,4,AA,2474,N3FDAA,LAX,DFW,1655,1649,-6,15,1704,180,152,1235,2136,16,2155,2152,-3,0,0,X,0,0,0,0,0
2015,1,2,5,OO,4630,N449SW,COS,SLC,0825,0820,-5,28,0848,114,74,411,1002,6,1019,1008,-11,0,0,X,0,0,0,0,0
2015,1,2,5,EV,4342,N16151,TYS,IAH,0905,0859,-6,13,0912,154,127,771,1019,20,1039,1039,0,0,0,X,0,0,0,0,0
2015,1,1,4,EV,4516,N16147,IAH,HRL,2105,NA,NA,NA,NA,71,NA,295,NA,NA,2216,NA,NA,0,1,B,0,0,0,0,0
2015,1,1,4,AA,1580,N634AA,MIA,JFK,1010,1036,26,11,1047,169,144,1089,1311,4,1259,1315,16,0,0,X,0,0,0,16,0
2015,1,2,5,EV,4155,N31131,ORD,PIT,0900,0925,25,12,0937,86,53,413,1130,5,1126,1135,9,0,0,X,0,0,0,0,0
2015,1,1,4,DL,1677,N896AT,ATL,MYR,2056,2053,-3,16,2109,72,46,317,2155,7,2208,2202,-6,0,0,X,0,0,0,0,0
2015,1,1,4,WN,978,N8629A,MSY,HOU,0850,0850,0,8,0858,75,55,302,0953,10,1005,1003,-2,0,0,X,0,0,0,0,0
2015,1,2,5,EV,4298,N16178,IAH,DTW,1015,1014,-1,23,1037,169,128,1075,1345,10,1404,1355,-9,0,0,X,0,0,0,0,0
2015,1,1,4,WN,537,N799SW,DEN,PDX,1155,1158,3,17,1215,170,136,991,1331,4,1345,1335,-10,0,0,X,0,0,0,0,0
2015,1,1,4,DL,941,N910DN,MCI,ATL,0540,0546,6,11,0557,122,84,692,0821,6,0842,0827,-15,0,0,X,0,0,0,0,0
2015,1,1,4,WN,4551,N436WN,LGA,MKE,2025,2033,8,19,2052,155,139,738,2211,7,2200,2218,18,0,0,X,10,0,0,8,0
2015,1,1,4,AS,162,N792AS,FAI,ANC,0600,0544,-16,26,0610,73,44,261,0654,10,0713,0704,-9,0,0,X,0,0,0,0,0
2015,1,1,4,B6,1304,N598JB,SJU,JFK,1547,1540,-7,13,1553,247,251,1598,1904,12,1854,1916,22,0,0,X,22,0,0,0,0
2015,1,1,4,AA,1365,N3BSAA,AUS,DFW,1555,1558,3,11,1609,60,37,190,1646,27,1655,1713,18,0,0,X,18,0,0,0,0
2015,1,2,5,EV,5240,N723EV,CRW,ATL,0645,0639,-6,8,0647,90,57,363,0744,6,0815,0750,-25,0,0,X,0,0,0,0,0
2015,1,1,4,US,743,N941UW,PHL,ORD,1555,1554,-1,47,1641,144,114,678,1735,7,1719,1742,23,0,0,X,23,0,0,0,0
2015,1,1,4,NK,217,N514NK,IAH,LAX,1424,1423,-1,11,1434,219,187,1379,1541,10,1603,1551,-12,0,0,X,0,0,0,0,0
